,object_id,creation_time,creation_source,opted_in_to_mailing_list,enabled_for_marketing_drip,org_id,invited_by_user_id,adopted,creation_year,creation_month,creation_week,creation_day,invited_by_user
271,272,2013-06-28 05:08:44,PERSONAL_PROJECTS,0,0,366,0.0,0,2013,6,26,28,0
272,273,2012-07-07 08:10:49,SIGNUP,1,0,68,0.0,0,2012,7,27,7,0
273,274,2013-01-14 10:55:23,GUEST_INVITE,0,0,16,639.0,0,2013,1,3,14,1
274,275,2014-03-09 18:16:05,ORG_INVITE,0,0,192,10080.0,1,2014,3,10,9,1
275,276,2014-01-18 18:11:45,ORG_INVITE,0,0,5,2610.0,0,2014,1,3,18,1
276,277,2014-05-11 20:50:44,ORG_INVITE,0,0,6,4302.0,0,2014,5,19,11,1
277,278,2014-05-09 18:30:15,ORG_INVITE,0,0,27,1806.0,0,2014,5,19,9,1
278,279,2013-04-11 16:49:58,GUEST_INVITE,0,0,92,9265.0,0,2013,4,15,11,1
279,280,2013-07-23 12:34:21,ORG_INVITE,1,0,300,1479.0,1,2013,7,30,23,1
280,281,2013-01-15 03:47:33,ORG_INVITE,0,0,16,78.0,0,2013,1,3,15,1
281,282,2013-04-21 04:20:30,PERSONAL_PROJECTS,0,0,77,0.0,0,2013,4,16,21,0
282,283,2013-12-21 03:09:34,SIGNUP_GOOGLE_AUTH,0,0,316,0.0,1,2013,12,51,21,0
283,284,2013-03-04 08:16:41,SIGNUP,0,0,52,0.0,0,2013,3,10,4,0
284,285,2014-03-13 17:30:56,SIGNUP,0,0,62,0.0,0,2014,3,11,13,0
285,286,2013-08-19 02:05:49,ORG_INVITE,0,0,68,9596.0,0,2013,8,34,19,1
286,287,2012-12-06 12:45:31,PERSONAL_PROJECTS,1,0,40,0.0,0,2012,12,49,6,0
287,288,2012-08-24 18:46:17,PERSONAL_PROJECTS,1,0,131,0.0,0,2012,8,34,24,0
288,289,2014-01-14 05:13:35,PERSONAL_PROJECTS,1,1,185,0.0,0,2014,1,3,14,0
289,290,2014-05-28 00:17:05,ORG_INVITE,1,0,254,604.0,0,2014,5,22,28,1
290,291,2013-04-03 12:14:13,SIGNUP,1,1,3,0.0,0,2013,4,14,3,0
291,292,2014-05-21 11:12:01,SIGNUP,0,0,12,0.0,0,2014,5,21,21,0
292,293,2014-05-30 05:28:34,GUEST_INVITE,0,0,0,1430.0,0,2014,5,22,30,1
293,294,2012-09-15 22:49:45,ORG_INVITE,0,0,332,5144.0,0,2012,9,37,15,1
294,295,2012-10-10 22:10:00,SIGNUP_GOOGLE_AUTH,0,0,121,0.0,0,2012,10,41,10,0
295,296,2014-02-02 15:21:47,PERSONAL_PROJECTS,0,0,16,0.0,0,2014,2,5,2,0
296,297,2013-03-14 10:16:47,SIGNUP,1,0,79,0.0,1,2013,3,11,14,0
297,298,2013-06-29 08:17:40,GUEST_INVITE,0,0,10,1019.0,1,2013,6,26,29,1
298,299,2013-06-18 10:32:48,GUEST_INVITE,1,0,55,9039.0,0,2013,6,25,18,1
299,300,2012-11-09 20:31:39,ORG_INVITE,1,1,3,11898.0,0,2012,11,45,9,1
300,301,2012-12-03 03:15:52,PERSONAL_PROJECTS,1,0,1,0.0,0,2012,12,49,3,0
301,302,2012-12-02 12:33:17,SIGNUP_GOOGLE_AUTH,1,1,398,0.0,0,2012,12,48,2,0
302,303,2014-03-29 04:25:44,SIGNUP_GOOGLE_AUTH,0,0,316,0.0,0,2014,3,13,29,0
303,304,2013-12-02 17:42:33,ORG_INVITE,0,0,336,5730.0,0,2013,12,49,2,1
304,305,2014-03-09 00:21:30,SIGNUP_GOOGLE_AUTH,1,1,142,0.0,1,2014,3,10,9,0
305,306,2012-09-03 11:12:10,PERSONAL_PROJECTS,0,0,20,0.0,0,2012,9,36,3,0
306,307,2013-01-25 23:07:03,ORG_INVITE,1,0,75,2013.0,0,2013,1,4,25,1
307,308,2013-02-16 17:55:22,ORG_INVITE,1,0,3,3385.0,0,2013,2,7,16,1
308,309,2014-04-02 17:43:31,GUEST_INVITE,0,0,17,11305.0,0,2014,4,14,2,1
309,310,2013-08-10 07:50:52,SIGNUP_GOOGLE_AUTH,0,0,269,0.0,1,2013,8,32,10,0
310,311,2013-03-25 06:39:51,SIGNUP,1,1,135,0.0,1,2013,3,13,25,0
311,312,2012-12-13 15:44:52,ORG_INVITE,0,0,147,7737.0,0,2012,12,50,13,1
312,313,2013-11-27 10:43:10,SIGNUP,0,0,17,0.0,0,2013,11,48,27,0
313,314,2013-08-27 03:52:24,SIGNUP,0,0,200,0.0,0,2013,8,35,27,0
314,315,2013-06-13 21:48:07,PERSONAL_PROJECTS,0,0,211,0.0,0,2013,6,24,13,0
315,316,2012-08-30 02:58:36,ORG_INVITE,1,0,1,9001.0,0,2012,8,35,30,1
316,317,2013-09-23 02:50:29,SIGNUP_GOOGLE_AUTH,0,0,131,0.0,0,2013,9,39,23,0
317,318,2014-01-23 05:02:38,PERSONAL_PROJECTS,0,0,47,0.0,0,2014,1,4,23,0
318,319,2014-01-25 05:25:20,ORG_INVITE,0,0,18,2927.0,0,2014,1,4,25,1
319,320,2013-08-24 15:10:28,SIGNUP,0,0,122,0.0,0,2013,8,34,24,0
320,321,2012-09-05 03:27:39,SIGNUP,0,0,382,0.0,0,2012,9,36,5,0
321,322,2013-04-27 15:31:43,ORG_INVITE,0,0,69,1400.0,1,2013,4,17,27,1
322,323,2013-03-17 10:04:10,ORG_INVITE,1,1,0,4757.0,0,2013,3,11,17,1
323,324,2013-11-19 10:16:32,PERSONAL_PROJECTS,0,0,141,0.0,0,2013,11,47,19,0
324,325,2014-02-13 05:40:39,GUEST_INVITE,0,0,178,7917.0,0,2014,2,7,13,1
325,326,2014-04-17 23:01:12,SIGNUP_GOOGLE_AUTH,0,0,365,0.0,0,2014,4,16,17,0
326,327,2013-10-17 13:21:45,ORG_INVITE,0,0,188,4541.0,0,2013,10,42,17,1
327,328,2013-01-20 09:51:27,PERSONAL_PROJECTS,0,0,139,0.0,0,2013,1,3,20,0
328,329,2012-11-10 03:03:42,GUEST_INVITE,0,0,144,6533.0,0,2012,11,45,10,1
329,330,2014-02-12 10:58:33,GUEST_INVITE,1,0,62,9381.0,0,2014,2,7,12,1
330,331,2012-08-02 02:13:46,SIGNUP_GOOGLE_AUTH,0,0,275,0.0,0,2012,8,31,2,0
331,332,2013-10-24 05:39:51,GUEST_INVITE,0,0,15,8006.0,0,2013,10,43,24,1
332,333,2014-03-10 20:53:06,ORG_INVITE,1,0,335,1261.0,0,2014,3,11,10,1
333,334,2014-02-09 06:23:54,GUEST_INVITE,0,0,7,9296.0,0,2014,2,6,9,1
334,335,2013-09-11 00:37:31,SIGNUP,0,0,45,0.0,0,2013,9,37,11,0
335,336,2012-07-21 01:51:47,PERSONAL_PROJECTS,0,0,373,0.0,0,2012,7,29,21,0
336,337,2013-06-20 03:29:09,SIGNUP_GOOGLE_AUTH,1,0,343,0.0,0,2013,6,25,20,0
337,338,2014-05-18 05:20:54,GUEST_INVITE,0,0,64,5897.0,0,2014,5,20,18,1
338,339,2012-12-22 04:40:13,SIGNUP_GOOGLE_AUTH,0,0,109,0.0,0,2012,12,51,22,0
339,340,2013-08-12 08:59:18,SIGNUP,1,0,200,0.0,0,2013,8,33,12,0
340,341,2013-08-07 23:56:26,GUEST_INVITE,1,1,2,9323.0,1,2013,8,32,7,1
341,342,2013-12-28 13:33:31,SIGNUP_GOOGLE_AUTH,0,0,61,0.0,0,2013,12,52,28,0
342,343,2012-09-22 01:27:30,ORG_INVITE,0,0,231,510.0,0,2012,9,38,22,1
343,344,2013-06-06 23:39:17,PERSONAL_PROJECTS,0,0,0,0.0,0,2013,6,23,6,0
344,345,2014-02-28 12:26:21,ORG_INVITE,0,0,16,10253.0,1,2014,2,9,28,1
345,346,2013-05-27 00:49:08,GUEST_INVITE,0,0,2,8425.0,0,2013,5,22,27,1
346,347,2013-07-10 14:54:23,GUEST_INVITE,0,0,338,5195.0,1,2013,7,28,10,1
347,348,2012-10-02 11:00:20,PERSONAL_PROJECTS,1,1,311,0.0,0,2012,10,40,2,0
348,349,2013-03-30 13:33:03,PERSONAL_PROJECTS,1,1,340,0.0,0,2013,3,13,30,0
349,350,2013-03-15 18:02:05,SIGNUP_GOOGLE_AUTH,0,0,334,0.0,0,2013,3,11,15,0
350,351,2013-12-28 08:40:09,SIGNUP,0,0,163,0.0,1,2013,12,52,28,0
351,352,2013-09-20 19:27:07,ORG_INVITE,1,0,2,9872.0,0,2013,9,38,20,1
352,353,2014-05-29 20:38:38,SIGNUP,1,0,9,0.0,0,2014,5,22,29,0
353,354,2013-05-05 07:16:58,SIGNUP_GOOGLE_AUTH,0,0,302,0.0,0,2013,5,18,5,0
354,355,2013-08-08 04:52:19,SIGNUP,0,0,60,0.0,0,2013,8,32,8,0
355,356,2014-04-14 03:24:28,GUEST_INVITE,0,0,4,1217.0,0,2014,4,16,14,1
356,357,2014-05-11 06:17:10,ORG_INVITE,0,0,156,4923.0,0,2014,5,19,11,1
357,358,2013-07-08 13:25:34,SIGNUP,0,0,17,0.0,0,2013,7,28,8,0
358,359,2013-04-11 09:37:41,PERSONAL_PROJECTS,0,0,9,0.0,0,2013,4,15,11,0
359,360,2013-11-19 21:14:06,SIGNUP_GOOGLE_AUTH,0,0,84,0.0,0,2013,11,47,19,0
360,361,2013-10-09 04:55:35,PERSONAL_PROJECTS,1,1,110,0.0,0,2013,10,41,9,0
361,362,2012-10-12 15:51:58,PERSONAL_PROJECTS,0,0,285,0.0,1,2012,10,41,12,0
362,363,2013-08-31 17:48:22,SIGNUP,0,0,1,0.0,1,2013,8,35,31,0
363,364,2013-11-05 00:07:23,SIGNUP,1,1,380,0.0,0,2013,11,45,5,0
364,365,2014-03-24 17:39:12,SIGNUP_GOOGLE_AUTH,0,0,8,0.0,0,2014,3,13,24,0
365,366,2014-05-07 01:16:30,SIGNUP,1,1,148,0.0,0,2014,5,19,7,0
366,367,2012-11-15 04:49:40,ORG_INVITE,0,0,272,9916.0,1,2012,11,46,15,1
367,368,2013-06-15 02:33:16,GUEST_INVITE,0,0,244,4215.0,0,2013,6,24,15,1
368,369,2013-05-28 08:38:48,PERSONAL_PROJECTS,0,0,275,0.0,0,2013,5,22,28,0
369,370,2013-11-16 22:04:53,ORG_INVITE,0,0,414,4476.0,1,2013,11,46,16,1
370,371,2013-08-06 03:17:54,GUEST_INVITE,0,0,264,3918.0,0,2013,8,32,6,1
371,372,2012-12-30 01:23:28,GUEST_INVITE,0,1,89,8263.0,0,2012,12,52,30,1
372,373,2013-11-03 11:50:57,GUEST_INVITE,0,0,39,5941.0,0,2013,11,44,3,1
373,374,2013-02-20 13:49:55,PERSONAL_PROJECTS,0,0,237,0.0,0,2013,2,8,20,0
374,375,2013-12-11 08:56:33,ORG_INVITE,0,0,129,1199.0,1,2013,12,50,11,1
375,376,2012-08-10 22:27:08,SIGNUP_GOOGLE_AUTH,1,0,104,0.0,0,2012,8,32,10,0
376,377,2014-02-21 20:59:02,GUEST_INVITE,0,0,336,5730.0,0,2014,2,8,21,1
377,378,2013-08-26 21:21:19,PERSONAL_PROJECTS,0,1,336,0.0,0,2013,8,35,26,0
378,379,2013-07-25 13:14:23,SIGNUP,0,0,346,0.0,0,2013,7,30,25,0
379,380,2012-12-04 12:36:40,ORG_INVITE,0,0,123,2922.0,0,2012,12,49,4,1
380,381,2014-04-20 12:13:26,SIGNUP,1,0,362,0.0,0,2014,4,16,20,0
381,382,2013-05-02 23:50:28,ORG_INVITE,0,0,92,9593.0,0,2013,5,18,2,1
382,383,2014-01-19 07:11:50,SIGNUP,0,1,7,0.0,1,2014,1,3,19,0
383,384,2013-06-15 19:37:33,GUEST_INVITE,0,0,82,10628.0,0,2013,6,24,15,1
384,385,2012-11-22 07:16:59,PERSONAL_PROJECTS,0,0,52,0.0,0,2012,11,47,22,0
385,386,2013-01-13 05:15:48,PERSONAL_PROJECTS,1,0,282,0.0,0,2013,1,2,13,0
386,387,2012-09-09 02:45:28,SIGNUP,1,0,152,0.0,0,2012,9,36,9,0
387,388,2014-05-22 13:17:30,ORG_INVITE,1,1,165,1638.0,0,2014,5,21,22,1
388,389,2012-09-17 04:50:03,GUEST_INVITE,0,0,191,10988.0,0,2012,9,38,17,1
389,390,2014-03-12 15:39:48,SIGNUP,0,0,331,0.0,1,2014,3,11,12,0
390,391,2013-02-16 21:51:19,SIGNUP,0,0,249,0.0,0,2013,2,7,16,0
391,392,2012-06-03 01:28:05,PERSONAL_PROJECTS,0,0,338,0.0,0,2012,6,22,3,0
392,393,2013-11-28 17:42:38,ORG_INVITE,0,0,71,4882.0,0,2013,11,48,28,1
393,394,2013-02-09 12:46:02,SIGNUP_GOOGLE_AUTH,0,0,276,0.0,0,2013,2,6,9,0
394,395,2013-03-27 05:42:21,SIGNUP,0,0,191,0.0,0,2013,3,13,27,0
395,396,2012-07-20 05:34:44,PERSONAL_PROJECTS,0,0,160,0.0,0,2012,7,29,20,0
396,397,2012-11-23 10:14:11,ORG_INVITE,0,0,30,9437.0,0,2012,11,47,23,1
397,398,2013-06-10 17:48:12,ORG_INVITE,0,0,105,1758.0,1,2013,6,24,10,1
398,399,2014-02-27 17:56:54,GUEST_INVITE,0,0,221,2149.0,0,2014,2,9,27,1
399,400,2013-10-07 04:59:52,SIGNUP,1,0,4,0.0,0,2013,10,41,7,0
400,401,2013-12-28 05:59:50,ORG_INVITE,0,0,9,8858.0,1,2013,12,52,28,1
401,402,2013-07-13 03:40:42,ORG_INVITE,1,1,185,9691.0,0,2013,7,28,13,1
402,403,2014-02-03 12:28:58,ORG_INVITE,1,0,135,730.0,0,2014,2,6,3,1
403,404,2013-09-14 02:28:58,GUEST_INVITE,0,0,171,8949.0,0,2013,9,37,14,1
404,405,2012-12-17 08:32:08,ORG_INVITE,0,0,39,11966.0,0,2012,12,51,17,1
405,406,2013-08-11 16:27:44,SIGNUP_GOOGLE_AUTH,0,0,130,0.0,0,2013,8,32,11,0
406,407,2013-11-17 10:04:42,ORG_INVITE,1,1,0,10333.0,0,2013,11,46,17,1
407,408,2012-06-15 10:05:30,SIGNUP,0,0,98,0.0,0,2012,6,24,15,0
408,409,2014-04-15 01:15:36,ORG_INVITE,0,0,361,706.0,0,2014,4,16,15,1
409,410,2014-03-08 05:54:15,ORG_INVITE,0,0,136,8274.0,0,2014,3,10,8,1
410,411,2014-02-25 04:55:23,ORG_INVITE,1,0,94,1096.0,0,2014,2,9,25,1
411,412,2014-05-25 00:47:55,PERSONAL_PROJECTS,1,1,192,0.0,0,2014,5,21,25,0
412,413,2013-04-06 04:50:24,ORG_INVITE,0,0,143,3933.0,0,2013,4,14,6,1
413,414,2014-04-23 02:06:35,PERSONAL_PROJECTS,1,1,164,0.0,0,2014,4,17,23,0
414,415,2013-12-10 16:17:56,PERSONAL_PROJECTS,0,0,14,0.0,0,2013,12,50,10,0
415,416,2014-03-30 05:28:19,ORG_INVITE,0,0,413,1728.0,0,2014,3,13,30,1
416,417,2013-01-07 15:04:37,PERSONAL_PROJECTS,0,0,9,0.0,0,2013,1,2,7,0
417,418,2013-07-01 04:18:55,ORG_INVITE,0,0,58,4793.0,1,2013,7,27,1,1
418,419,2013-06-14 17:24:54,PERSONAL_PROJECTS,0,0,15,0.0,0,2013,6,24,14,0
419,420,2013-05-17 17:51:47,GUEST_INVITE,1,1,235,10606.0,0,2013,5,20,17,1
420,421,2012-11-27 04:13:57,PERSONAL_PROJECTS,0,0,4,0.0,0,2012,11,48,27,0
421,422,2012-07-09 20:23:52,GUEST_INVITE,1,1,143,422.0,0,2012,7,28,9,1
422,423,2013-11-09 22:22:35,ORG_INVITE,1,0,8,4142.0,0,2013,11,45,9,1
423,424,2014-04-12 01:31:45,SIGNUP_GOOGLE_AUTH,0,0,196,0.0,0,2014,4,15,12,0
424,425,2013-01-20 02:27:53,PERSONAL_PROJECTS,0,0,152,0.0,0,2013,1,3,20,0
425,426,2013-05-03 12:17:48,ORG_INVITE,0,0,128,4612.0,0,2013,5,18,3,1
426,427,2013-04-10 06:11:35,GUEST_INVITE,1,0,95,10811.0,0,2013,4,15,10,1
427,428,2014-03-09 03:10:24,GUEST_INVITE,0,0,273,11960.0,0,2014,3,10,9,1
428,429,2012-11-30 04:49:21,GUEST_INVITE,1,0,264,3918.0,0,2012,11,48,30,1
429,430,2013-09-17 21:32:23,SIGNUP,0,0,352,0.0,1,2013,9,38,17,0
430,431,2012-08-13 08:47:02,SIGNUP,0,0,286,0.0,0,2012,8,33,13,0
431,432,2013-02-14 12:08:04,ORG_INVITE,0,0,17,3037.0,0,2013,2,7,14,1
432,433,2014-05-04 17:19:22,SIGNUP,0,0,327,0.0,0,2014,5,18,4,0
433,434,2012-11-16 13:39:31,GUEST_INVITE,1,1,9,2302.0,0,2012,11,46,16,1
434,435,2013-05-12 11:41:30,SIGNUP_GOOGLE_AUTH,0,0,31,0.0,0,2013,5,19,12,0
435,436,2012-07-08 15:23:45,ORG_INVITE,0,0,1,8692.0,0,2012,7,27,8,1
436,437,2013-06-07 05:53:44,PERSONAL_PROJECTS,0,1,200,0.0,0,2013,6,23,7,0
437,438,2013-08-17 11:05:00,ORG_INVITE,0,0,334,3318.0,0,2013,8,33,17,1
438,439,2014-01-21 09:40:30,PERSONAL_PROJECTS,0,0,5,0.0,0,2014,1,4,21,0
439,440,2014-01-04 15:36:27,SIGNUP_GOOGLE_AUTH,0,0,394,0.0,0,2014,1,1,4,0
440,441,2014-02-24 17:19:34,ORG_INVITE,0,1,162,1887.0,0,2014,2,9,24,1
441,442,2014-04-28 11:00:48,PERSONAL_PROJECTS,0,0,365,0.0,0,2014,4,18,28,0
442,443,2013-09-29 05:38:07,ORG_INVITE,1,0,3,5387.0,0,2013,9,39,29,1
443,444,2014-04-12 05:44:59,ORG_INVITE,0,0,229,9572.0,0,2014,4,15,12,1
444,445,2012-07-24 03:26:27,GUEST_INVITE,0,0,289,445.0,1,2012,7,30,24,1
445,446,2014-03-27 05:09:59,ORG_INVITE,0,1,381,2195.0,0,2014,3,13,27,1
446,447,2012-09-06 04:40:23,PERSONAL_PROJECTS,0,0,319,0.0,0,2012,9,36,6,0
447,448,2013-11-22 10:28:29,SIGNUP_GOOGLE_AUTH,0,0,1,0.0,0,2013,11,47,22,0
448,449,2014-04-25 12:14:10,ORG_INVITE,0,0,205,3316.0,0,2014,4,17,25,1
449,450,2012-12-04 19:18:01,SIGNUP,0,0,165,0.0,1,2012,12,49,4,0
450,451,2012-07-22 07:21:00,SIGNUP,0,0,130,0.0,0,2012,7,29,22,0
451,452,2013-08-08 23:57:54,SIGNUP,1,1,320,0.0,0,2013,8,32,8,0
452,453,2013-11-27 01:55:10,ORG_INVITE,0,0,42,6220.0,0,2013,11,48,27,1
453,454,2012-07-30 07:55:09,PERSONAL_PROJECTS,0,0,249,0.0,0,2012,7,31,30,0
454,455,2012-11-21 00:44:51,PERSONAL_PROJECTS,0,0,29,0.0,0,2012,11,47,21,0
455,456,2013-11-09 03:08:23,ORG_INVITE,1,0,222,5600.0,0,2013,11,45,9,1
456,457,2013-10-20 23:50:07,SIGNUP,1,1,13,0.0,0,2013,10,42,20,0
457,458,2014-05-19 22:02:02,PERSONAL_PROJECTS,0,0,334,0.0,0,2014,5,21,19,0
458,459,2014-01-20 20:57:31,PERSONAL_PROJECTS,0,0,22,0.0,0,2014,1,4,20,0
459,460,2012-12-04 14:52:42,ORG_INVITE,1,0,25,8036.0,1,2012,12,49,4,1
460,461,2013-09-27 20:14:54,GUEST_INVITE,0,0,245,2229.0,0,2013,9,39,27,1
461,462,2013-02-07 15:09:08,ORG_INVITE,1,0,9,7787.0,1,2013,2,6,7,1
462,463,2013-10-16 23:17:58,PERSONAL_PROJECTS,0,1,366,0.0,0,2013,10,42,16,0
463,464,2012-12-22 21:05:32,ORG_INVITE,0,1,262,464.0,0,2012,12,51,22,1
464,465,2012-07-06 20:30:44,GUEST_INVITE,1,0,9,11847.0,0,2012,7,27,6,1
465,466,2012-11-09 22:43:48,PERSONAL_PROJECTS,0,0,11,0.0,0,2012,11,45,9,0
466,467,2013-05-25 04:50:24,GUEST_INVITE,0,0,102,4337.0,0,2013,5,21,25,1
467,468,2014-05-29 20:03:58,GUEST_INVITE,1,1,143,7299.0,0,2014,5,22,29,1
468,469,2013-12-20 16:00:06,SIGNUP,1,0,99,0.0,1,2013,12,51,20,0
469,470,2012-11-08 17:00:57,PERSONAL_PROJECTS,1,1,193,0.0,0,2012,11,45,8,0
470,471,2013-07-05 17:05:24,PERSONAL_PROJECTS,0,0,336,0.0,1,2013,7,27,5,0
471,472,2014-04-16 20:06:19,SIGNUP,0,0,271,0.0,0,2014,4,16,16,0
472,473,2013-01-25 13:04:20,ORG_INVITE,0,0,366,9423.0,0,2013,1,4,25,1
473,474,2014-02-08 01:24:17,SIGNUP_GOOGLE_AUTH,0,0,136,0.0,0,2014,2,6,8,0
474,475,2013-10-04 07:12:04,GUEST_INVITE,0,0,340,1985.0,0,2013,10,40,4,1
475,476,2014-05-27 09:07:16,ORG_INVITE,0,0,412,7667.0,0,2014,5,22,27,1
476,477,2013-08-01 20:45:22,GUEST_INVITE,0,0,93,1909.0,0,2013,8,31,1,1
477,478,2013-04-11 00:02:39,SIGNUP,0,0,411,0.0,0,2013,4,15,11,0
478,479,2014-05-18 22:08:05,ORG_INVITE,0,0,88,3298.0,0,2014,5,20,18,1
479,480,2014-03-21 19:29:34,GUEST_INVITE,0,0,382,10922.0,0,2014,3,12,21,1
480,481,2014-03-23 01:23:59,SIGNUP,0,0,22,0.0,0,2014,3,12,23,0
481,482,2013-08-29 11:39:28,PERSONAL_PROJECTS,0,0,53,0.0,0,2013,8,35,29,0
482,483,2013-09-09 21:14:35,ORG_INVITE,0,0,141,763.0,1,2013,9,37,9,1
483,484,2014-01-09 23:10:37,PERSONAL_PROJECTS,0,0,368,0.0,0,2014,1,2,9,0
484,485,2012-09-05 19:42:52,PERSONAL_PROJECTS,0,0,411,0.0,0,2012,9,36,5,0
485,486,2014-03-04 13:16:08,SIGNUP,0,0,366,0.0,0,2014,3,10,4,0
486,487,2013-07-11 15:01:15,SIGNUP,0,0,356,0.0,0,2013,7,28,11,0
487,488,2013-07-25 22:00:44,SIGNUP,1,0,2,0.0,0,2013,7,30,25,0
488,489,2012-12-13 04:14:40,PERSONAL_PROJECTS,0,0,1,0.0,0,2012,12,50,13,0
489,490,2012-12-08 12:42:43,SIGNUP,0,0,179,0.0,0,2012,12,49,8,0
490,491,2013-01-18 05:51:43,PERSONAL_PROJECTS,0,0,309,0.0,0,2013,1,3,18,0
491,492,2013-10-27 22:53:13,ORG_INVITE,0,0,52,4183.0,1,2013,10,43,27,1
492,493,2013-04-23 15:06:17,ORG_INVITE,1,1,120,6316.0,0,2013,4,17,23,1
493,494,2014-01-09 22:36:16,SIGNUP,0,0,330,0.0,1,2014,1,2,9,0
494,495,2013-04-26 07:30:17,GUEST_INVITE,0,0,4,2657.0,0,2013,4,17,26,1
495,496,2012-08-02 08:33:04,ORG_INVITE,0,0,198,1612.0,0,2012,8,31,2,1
496,497,2012-09-01 02:39:45,GUEST_INVITE,0,0,65,793.0,1,2012,9,35,1,1
497,498,2014-01-06 18:23:10,ORG_INVITE,0,0,296,1656.0,0,2014,1,2,6,1
498,499,2013-05-21 06:09:08,GUEST_INVITE,0,0,55,9039.0,0,2013,5,21,21,1
499,500,2014-04-23 23:23:31,GUEST_INVITE,1,1,68,5771.0,0,2014,4,17,23,1
500,501,2014-04-15 17:07:16,GUEST_INVITE,0,0,33,1481.0,0,2014,4,16,15,1
501,502,2014-02-04 12:03:36,GUEST_INVITE,0,0,36,5506.0,1,2014,2,6,4,1
502,503,2013-08-04 07:50:40,PERSONAL_PROJECTS,0,0,68,0.0,0,2013,8,31,4,0
503,504,2013-12-22 08:54:08,SIGNUP_GOOGLE_AUTH,0,0,103,0.0,0,2013,12,51,22,0
504,505,2013-03-09 15:34:02,SIGNUP,0,0,331,0.0,0,2013,3,10,9,0
505,506,2014-03-09 21:23:33,ORG_INVITE,0,0,339,10778.0,0,2014,3,10,9,1
506,507,2013-12-28 21:01:03,PERSONAL_PROJECTS,0,0,3,0.0,0,2013,12,52,28,0
507,508,2014-05-02 13:01:03,ORG_INVITE,0,0,0,11397.0,0,2014,5,18,2,1
508,509,2012-08-24 11:20:31,GUEST_INVITE,0,0,98,6241.0,1,2012,8,34,24,1
509,510,2012-06-07 10:27:14,GUEST_INVITE,0,0,231,510.0,1,2012,6,23,7,1
510,511,2013-02-18 17:29:04,ORG_INVITE,0,0,71,5739.0,0,2013,2,8,18,1
511,512,2013-05-22 20:52:05,SIGNUP_GOOGLE_AUTH,0,0,7,0.0,1,2013,5,21,22,0
512,513,2013-12-21 04:11:19,ORG_INVITE,1,0,1,4076.0,0,2013,12,51,21,1
513,514,2012-12-02 08:21:39,SIGNUP,0,0,2,0.0,0,2012,12,48,2,0
514,515,2013-08-02 04:01:32,ORG_INVITE,1,0,18,7269.0,0,2013,8,31,2,1
515,516,2014-02-17 21:49:06,GUEST_INVITE,0,0,1,5107.0,0,2014,2,8,17,1
516,517,2013-09-01 21:39:29,SIGNUP_GOOGLE_AUTH,0,0,75,0.0,0,2013,9,35,1,0
517,518,2014-01-26 03:42:20,ORG_INVITE,1,0,11,6882.0,1,2014,1,4,26,1
518,519,2013-11-14 06:12:35,ORG_INVITE,0,0,2,1735.0,0,2013,11,46,14,1
519,520,2012-12-26 02:58:11,PERSONAL_PROJECTS,0,0,20,0.0,1,2012,12,52,26,0
520,521,2012-08-26 03:22:13,SIGNUP,0,0,74,0.0,0,2012,8,34,26,0
521,522,2013-06-13 04:59:23,SIGNUP_GOOGLE_AUTH,0,0,2,0.0,1,2013,6,24,13,0
522,523,2014-03-19 22:49:15,PERSONAL_PROJECTS,1,1,242,0.0,0,2014,3,12,19,0
523,524,2013-06-12 19:44:22,GUEST_INVITE,0,0,9,10447.0,0,2013,6,24,12,1
524,525,2014-04-01 05:36:46,ORG_INVITE,1,0,4,8875.0,0,2014,4,14,1,1
525,526,2012-12-04 13:56:42,PERSONAL_PROJECTS,1,0,224,0.0,0,2012,12,49,4,0
526,527,2014-04-10 08:30:52,GUEST_INVITE,1,1,1,9757.0,0,2014,4,15,10,1
527,528,2013-05-27 02:56:53,SIGNUP,0,0,4,0.0,0,2013,5,22,27,0
528,529,2013-08-15 23:41:46,ORG_INVITE,0,0,4,7524.0,1,2013,8,33,15,1
529,530,2012-11-21 17:50:19,PERSONAL_PROJECTS,0,0,68,0.0,0,2012,11,47,21,0
530,531,2014-01-04 07:11:51,ORG_INVITE,1,0,236,11744.0,0,2014,1,1,4,1
531,532,2014-03-04 20:45:18,PERSONAL_PROJECTS,0,0,4,0.0,0,2014,3,10,4,0
532,533,2014-01-04 00:50:19,SIGNUP_GOOGLE_AUTH,0,0,184,0.0,0,2014,1,1,4,0
533,534,2014-03-19 04:32:11,SIGNUP_GOOGLE_AUTH,0,0,172,0.0,0,2014,3,12,19,0
534,535,2013-04-24 17:37:34,ORG_INVITE,0,0,371,10816.0,1,2013,4,17,24,1
535,536,2013-02-19 11:14:11,SIGNUP_GOOGLE_AUTH,0,0,383,0.0,0,2013,2,8,19,0
536,537,2013-07-01 11:22:27,SIGNUP,0,0,197,0.0,0,2013,7,27,1,0
537,538,2013-09-09 22:15:14,SIGNUP_GOOGLE_AUTH,1,1,40,0.0,0,2013,9,37,9,0
538,539,2014-04-26 17:15:45,GUEST_INVITE,0,0,41,1230.0,0,2014,4,17,26,1
539,540,2013-03-12 23:24:55,GUEST_INVITE,0,0,380,540.0,1,2013,3,11,12,1
540,541,2014-01-05 03:50:26,GUEST_INVITE,0,0,86,2608.0,0,2014,1,1,5,1
